,z,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
60,1,0,5.785871591179419,-0.21387936212450748,8.181294346774116,4.275111079022228,-0.20808123831788197,-0.107625767469097,-0.14329423067194608,-0.20299723851499166,-0.20368911146935684,-0.12783430374617277,-0.11407104016051195,-0.19688854689753177,-0.06486644127759575,-0.19674413245545946,-0.2137671192875077,-0.06291747562281931
61,1,0,4.6741625476843005,-0.21390278286657324,4.797560795314478,3.1634297163019554,-0.20810454211865317,-0.107625767469097,-0.14329423067194608,-0.20299723851499166,-0.20368911146935684,-0.12783430374617277,-0.11407104016051195,-0.19711930618727247,-0.06486644127759575,-0.19674413245545946,-0.2137671192875077,-0.06291747562281931
62,1,0,6.619653373800759,-0.21390278286657324,3.3269520175720793,3.1634297163019554,-0.20810454211865317,-0.107625767469097,-0.142764175849072,-0.20299723851499166,-0.20368911146935684,-0.12783430374617277,-0.11407104016051195,-0.19711930618727247,-0.06486644127759575,-0.19674413245545946,-0.2137671192875077,-0.06291747562281931
63,1,0,4.257271656373631,-0.21390278286657324,2.3296535637225717,4.275111079022228,-0.20808123831788197,-0.107625767469097,-0.1428966895547905,-0.20299723851499166,-0.2036415988039259,-0.12783430374617277,0.009904996990467594,-0.19723468583214285,-0.06486644127759575,-0.19674413245545946,-0.2137671192875077,-0.06291747562281931
64,1,0,6.063798852053199,-0.21390278286657324,5.6976641295224795,3.1634297163019554,-0.20810454211865317,-0.107625767469097,-0.14329423067194608,-0.20299723851499166,-0.20368911146935684,-0.12783430374617277,-0.11407104016051195,-0.19723468583214285,-0.06486644127759575,-0.19674413245545946,-0.2137671192875077,-0.06291747562281931
65,1,0,5.64690796074253,-0.21390278286657324,5.501820224190161,3.904550624782137,-0.20819775732173806,-0.107625767469097,-0.142764175849072,-0.20299723851499166,-0.20361784247121043,0.3395476951019476,-0.11407104016051195,-0.1973500654770132,-0.06486644127759575,-0.19674413245545946,-0.2137671192875077,-0.06291747562281931
66,1,0,4.257271656373631,-0.21385594138244168,2.696829557210985,3.1634297163019554,-0.20810454211865317,-0.107625767469097,-0.14269791899621273,-0.20299723851499166,-0.20361784247121043,0.3395476951019476,-0.11407104016051195,-0.1973500654770132,-0.06486644127759575,-0.19674413245545946,-0.2137671192875077,-0.06291747562281931
67,0,0,4.118308025936741,-0.21390278286657324,1.8016887381368203,4.275111079022228,-0.20808123831788197,-0.107625767469097,-0.142764175849072,-0.20288809160845242,-0.20368911146935684,-0.12783430374617277,-0.11407104016051195,-0.19769620441162428,-0.06486644127759575,-0.19674413245545946,-0.2137671192875077,-0.06291747562281931
68,1,0,5.2300170694318595,-0.21387936212450748,1.8363260912426898,4.275111079022228,-0.20808123831788197,-0.10775781475710369,-0.14329423067194608,-0.2029754091336838,-0.20368911146935684,-0.12783430374617277,-0.11407104016051195,-0.19598858566754296,-0.06486644127759575,-0.19674413245545946,-0.2137671192875077,-0.06291747562281931
69,1,0,6.063798852053199,-0.21390278286657324,1.1153244395922448,3.904550624782137,-0.20819775732173806,-0.107625767469097,-0.14302920326050905,-0.20299723851499166,-0.20368911146935684,-0.12783430374617277,-0.11407104016051195,-0.19633472460215404,-0.06486644127759575,-0.19674413245545946,-0.2137671192875077,-0.06291747562281931
