,z,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
33138,1,0,0.74672635,2.87598221,-0.721161549,-1.414028836,-2.577416148,-0.396371329,1.730237137,-0.899117694,0.355920767,0.44212255,-0.218942418,4.695499325,0,0,0,0
33139,0,0,-0.558066428,0.382533252,-0.038187022,0.939114809,2.018646321,-0.396371329,0.585143899,2.228521208,0.355920767,-0.146144987,-0.218942418,4.695499325,0,0,0,0
33140,0,0,0.964191813,1.005895492,0.92694003,0.154733594,-0.488296844,-1.711866754,-0.788967987,1.602993428,0.355920767,-0.146144987,-0.218942418,4.695499325,0,0,0,0
33141,0,0,-0.413089453,1.629257731,-0.232309481,1.200575214,-0.070472983,-1.711866754,0.127106603,1.602993428,0.355920767,-0.146144987,-0.218942418,4.695499325,0,0,0,0
33142,1,0,0.891703326,0.382533252,-0.838110348,0.154733594,-0.488296844,0.261376384,-0.788967987,-0.273589913,0.355920767,-0.146144987,-0.218942418,4.695499325,0,0,0,0
33143,1,0,0.239306936,1.005895492,1.497101079,-0.106726811,2.436470181,0.919124096,0.585143899,-0.273589913,0.355920767,-0.146144987,-0.218942418,4.695499325,0,0,0,0
33144,1,0,0.529260887,1.005895492,0.568003611,0.939114809,2.018646321,0.919124096,0.585143899,-0.273589913,0.355920767,-0.146144987,-0.218942418,4.695499325,0,0,0,0
33145,1,0,0.166818449,0.382533252,-1.204737516,-0.368187216,1.182998599,-0.396371329,-0.788967987,-0.899117694,0.355920767,-0.146144987,-0.218942418,4.695499325,0,0,0,0
33146,1,0,0.529260887,1.005895492,-1.547417843,-2.721330861,-1.741768426,-0.396371329,-0.55994934,-0.899117694,0.355920767,-0.146144987,-0.218942418,4.695499325,0,0,0,0
33147,1,0,-0.123135502,-1.487553466,-0.535566408,-0.891108026,0.765174738,-0.396371329,0.814162547,-0.899117694,0.355920767,-0.146144987,-0.218942418,4.695499325,0,0,0,0
