,z,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0,0,1,2.87330528486945,-0.21722258503611794,2.625113459800659,6.03784424783346,-0.211244177033283,-0.128549377597341,-0.09261049644264416,-0.2427488113141893,-0.20688821526106096,-0.09675030337853308,-0.058637018701079326,-0.20784419129833187,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
1,1,1,9.306322863486669,-0.21722258503611794,3.466087191377634,6.03784424783346,-0.211244177033283,-0.128549377597341,-0.09287229359500278,-0.24276515665401255,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20802729538017675,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
2,1,1,2.87330528486945,-0.21722258503611794,3.3993044961269643,2.1024950927219255,-0.21134956174123085,-0.128549377597341,-0.0925057775817007,-0.24276515665401255,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20802729538017675,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
3,1,1,4.159908800592894,-0.21722258503611794,2.536266588272152,6.03784424783346,-0.211244177033283,-0.1286602265439143,-0.09229633985981381,-0.24278150199383583,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20802729538017675,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
4,1,1,4.159908800592894,-0.21722258503611794,1.7401455043991814,2.1024950927219255,-0.21134956174123085,-0.128549377597341,-0.09266285587311587,-0.24271612063454276,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20806391619654574,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
5,0,1,4.320734240058324,-0.21722258503611794,1.309632515955567,-0.14627585305609375,-0.21129686938725692,-0.1286602265439143,-0.09276757473405933,-0.24269977529471948,-0.20688821526106096,-0.09675030337853308,-0.058637018701079326,-0.20806391619654574,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
6,1,1,3.999083361127463,-0.21722258503611794,1.5683802512599807,0.9781096198329159,-0.2112617411512743,-0.128549377597341,-0.09276757473405933,-0.2427488113141893,-0.20688821526106096,-0.09675030337853308,-0.058637018701079326,-0.20806391619654574,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
7,0,1,9.145497424021238,-0.21722258503611794,6.070867150742992,2.6646878291664304,-0.21133199762323954,-0.12843852865076769,-0.09266285587311587,-0.2427488113141893,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20811884742109918,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
8,1,1,3.838257921662033,-0.21722258503611794,6.150392075455027,2.6646878291664304,-0.21133199762323954,-0.128549377597341,-0.09229633985981381,-0.2427488113141893,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20811884742109918,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
9,1,1,4.964035997920046,-0.21722258503611794,5.4355127640530965,1.5403023562774207,-0.21136712585922215,-0.128549377597341,-0.09276757473405933,-0.24276515665401255,-0.2068684717328952,0.10929926435490094,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
10,0,1,4.4815596795237544,-0.21722258503611794,4.3985233047409755,-0.14627585305609375,-0.21129686938725692,-0.12849395312405434,-0.09266285587311587,-0.24271612063454276,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
11,1,1,3.999083361127463,-0.21722258503611794,6.204808101691614,2.6646878291664304,-0.21133199762323954,-0.128549377597341,-0.09261049644264416,-0.24271612063454276,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
12,0,1,4.320734240058324,-0.21722258503611794,0.7364736219102507,6.03784424783346,-0.211244177033283,-0.128549377597341,-0.09255813701217243,-0.24271612063454276,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
13,1,1,3.3557816032657413,-0.21722258503611794,1.925471172259898,3.2268805656109354,-0.21131443350524823,-0.128549377597341,-0.09255813701217243,-0.24271612063454276,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
14,1,1,3.194956163800311,-0.21725781083686568,7.719845771774799,8.28661519361148,-0.21122661291529168,-0.128549377597341,-0.09287229359500278,-0.242732465974366,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
15,0,1,3.516607042731172,-0.21725781083686568,6.373273788043977,8.28661519361148,-0.21122661291529168,-0.12860480207062766,-0.09287229359500278,-0.242732465974366,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
16,0,1,7.2155921504360725,-0.21722258503611794,4.069197031093717,1.5403023562774207,-0.21136712585922215,-0.12849395312405434,-0.09255813701217243,-0.242732465974366,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
17,0,1,4.642385118989185,-0.21722258503611794,2.337420744309271,6.03784424783346,-0.211244177033283,-0.128549377597341,-0.09245341815122898,-0.242732465974366,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
18,0,1,3.838257921662033,-0.21722258503611794,1.7547387103507237,4.91345877494445,-0.21117392056131776,-0.128549377597341,-0.09240105872075725,-0.242732465974366,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
19,1,1,3.0341307243348807,-0.21722258503611794,1.925471172259898,2.1024950927219255,-0.21134956174123085,-0.128549377597341,-0.09261049644264416,-0.2427488113141893,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
20,1,1,4.159908800592894,-0.21722258503611794,1.7276312937808092,2.1024950927219255,-0.21134956174123085,-0.128549377597341,-0.09261049644264416,-0.2427488113141893,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
21,0,1,5.285686876850907,-0.21722258503611794,1.5510776449387587,1.5403023562774207,-0.21136712585922215,-0.128549377597341,-0.0925057775817007,-0.2427488113141893,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
22,0,1,10.43210093974468,-0.21722258503611794,2.892592975504387,7.16222972072247,-0.21138468997721346,-0.12843852865076769,-0.09245341815122898,-0.2427488113141893,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
23,1,1,3.0341307243348807,-0.21722258503611794,1.1605484312575962,0.4159168833884111,-0.2112793052692656,-0.128549377597341,-0.09219162099887036,-0.2427488113141893,-0.2068684717328952,-0.09675030337853308,-0.058637018701079326,-0.20821039946202163,-0.052805608022347725,-0.22028481543175926,-0.20932423072737333,-0.04754367810125065
