,z,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
85,1,0,7.054766711,-0.217275424,4.437957152,8.286615194,-0.211226613,-0.128660227,-0.09224398,-0.242781502,-0.206868472,0.33441711,-0.058637019,-0.208210399,-0.052805608,-0.220284815,-0.209324231,-0.047543678
86,1,0,3.355781603,-0.217257811,1.925471172,2.102495093,-0.211349562,-0.128549378,-0.092610496,-0.242748811,-0.206868472,-0.096750303,-0.058637019,-0.208210399,-0.052805608,-0.220284815,-0.209324231,-0.047543678
87,1,0,6.250639514,-0.217222585,2.754829356,8.286615194,-0.211226613,-0.128771075,-0.09224398,-0.242765157,-0.206868472,-0.096750303,-0.058637019,-0.208393504,-0.052805608,-0.220284815,-0.209324231,-0.047543678
173,1,0,-0.182378065,-0.210564909,-0.284634996,-0.146275853,-0.211402254,-0.469243615,0.314798232,-0.241457529,-0.17932625,1.035568905,0.017684175,-0.208942816,-0.052805608,-0.220284815,-0.963535135,-0.047543678
174,1,0,-0.182378065,-0.217275424,-0.492883264,-0.146275853,-0.214194949,-0.039149702,0.658956769,-0.242781502,-0.206947446,0.088099826,-1.164981296,0.030136184,-0.052805608,-0.206260104,-0.209324231,-0.047543678
175,1,0,-0.182378065,-0.217275424,-0.26770795,-0.146275853,0.37956006,-1.599570323,0.152326919,-0.242781502,-0.206947446,0.77719374,0.047848405,-0.213996488,-0.052805608,-0.509842505,-0.209324231,-0.047543678
261,1,0,-0.182378065,-0.572650915,-0.284634996,-0.146275853,-0.211402254,0.217022213,2.674375966,0.995999113,-0.201557463,0.389939449,-1.38165153,-0.208942816,-0.052805608,-0.220284815,-0.17128054,-0.047543678
262,1,0,-0.182378065,-0.545579887,-0.284634996,-0.146275853,-0.211402254,-0.086981023,0.638903107,-0.199744222,-0.208112314,-0.081159182,-0.304674691,-0.208942816,-0.052805608,-0.220284815,-0.200895767,-0.047543678
263,1,0,-0.182378065,-0.217275424,-0.284661821,-0.146275853,-0.210769946,-0.067804155,-0.091563308,-0.242781502,-0.206947446,-0.354676804,-0.052433432,-0.208906195,-0.052805608,3.624729953,-0.209324231,-0.047543678
349,1,0,-0.182378065,-0.217099295,-0.80298889,-0.146275853,-0.208012379,0.362234333,1.822488032,5.464357351,-0.206907959,0.466436893,-2.409910291,0.02099929,-0.052805608,-0.199528243,-0.208483486,-0.047543678
350,1,0,-0.182378065,2.533877228,-0.247977613,-0.146275853,-0.538902798,0.955497895,-1.070737017,-0.241964235,-0.207243599,0.015023455,0.108916742,-0.201453859,-0.052805608,-0.2213542,-0.209387287,-0.047543678
351,1,0,-0.182378065,-0.217275424,2.700373091,-0.146275853,-0.211244177,-0.126166125,-0.254872371,-0.242781502,-0.206947446,-0.096133389,-0.01583796,-0.208356883,-0.052805608,-0.220302346,-0.209324231,-0.047543678
437,1,0,-0.182378065,-0.217275424,-0.281925595,-0.146275853,-0.196261984,0.284640071,0.329249435,-0.242781502,-0.206947446,-1.841722065,0.270210002,-0.28313659,-0.052805608,3.361678968,-0.209324231,-0.047543678
438,1,0,-0.182378065,-0.217275424,-0.309556114,-0.146275853,-0.213457256,-0.102444451,0.062373418,-0.242781502,-0.206947446,0.068470716,-0.88496618,1.54167869,-0.052805608,-0.212027767,-0.209324231,-0.047543678
439,1,0,-0.182378065,-0.108480538,-0.284634996,-0.146275853,-0.211402254,1.096386907,-0.465671439,-0.231061893,-0.707070758,-0.024066515,-0.02926958,-0.208942816,-0.052805608,-0.220284815,-0.211846464,-0.047543678
525,1,0,-0.182378065,-0.217275424,-0.604666148,-0.146275853,-0.206659942,0.350484345,1.059244615,-0.242781502,-0.206947446,0.448658528,-2.407121522,0.888271774,-0.052805608,-0.188326005,-0.209324231,-0.047543678
526,1,0,-0.182378065,-0.217275424,-0.273006035,-0.146275853,0.666487491,-1.133727625,0.084678535,-0.242781502,-0.206947446,0.305702527,-0.003715355,-0.21271476,-0.052805608,-0.337128189,-0.209324231,-0.047543678
527,1,0,-0.182378065,-0.217275424,-0.285708025,-0.146275853,-0.211648152,-0.123284053,-0.068106283,-0.242781502,-0.206947446,0.017266782,-0.563859414,3.554322137,-0.052805608,-0.218934937,-0.209324231,-0.047543678
613,1,0,-0.182378065,-0.217275424,-0.287854085,-0.146275853,-0.210313279,0.301489111,-0.05554002,-0.242781502,-0.206947446,0.128984457,-0.963450092,5.473216294,-0.052805608,-0.218058393,-0.209324231,-0.047543678
614,1,0,-0.182378065,-0.217275424,-0.287089551,-0.146275853,-0.196051215,0.05739973,-0.014752023,-0.242781502,-0.206947446,-1.186278053,0.671792657,-0.462303934,-0.052805608,0.098707236,-0.209324231,-0.047543678
615,1,0,-0.182378065,-0.217275424,0.001166505,-0.146275853,-0.566496028,0.907278604,-1.493120543,-0.242781502,-0.206947446,0.023043348,0.202141287,-0.187830915,-0.052805608,-0.224439636,-0.209324231,-0.047543678
701,1,0,-0.182378065,-0.217275424,-0.280986694,-0.146275853,-0.179382867,0.405409998,0.357785324,-0.242781502,-0.206947446,-2.392963546,1.105929914,-0.609574547,-0.052805608,0.97437513,-0.209324231,-0.047543678
702,1,0,-0.182378065,-0.217275424,1.719838414,-0.146275853,-0.212508794,-0.109483359,-0.431061855,-0.242781502,-0.206947446,-0.092712315,0.025481343,-0.207624466,-0.052805608,-0.220460124,-0.209324231,-0.047543678
703,1,0,-0.182378065,-0.212784134,-0.284634996,-0.146275853,-0.211402254,-0.335448936,-0.083814112,-0.243222826,-0.189198014,0.633059992,-0.028245134,-0.208942816,-0.052805608,-0.220284815,-0.694160586,-0.047543678
789,1,0,-0.182378065,-0.217275424,-0.268512722,-0.146275853,2.701167612,-2.050448413,0.3379411,-0.242781502,-0.206947446,0.388593453,0.407827187,-0.204621559,-0.052805608,-0.344280792,-0.209324231,-0.047543678
790,1,0,-0.182378065,-0.192582137,-0.284634996,-0.146275853,-0.211402254,0.523131579,-0.2761303,-0.238090389,-0.56505556,-0.064951146,-0.047538859,-0.208942816,-0.052805608,-0.220284815,-0.210080901,-0.047543678
791,1,0,-0.182378065,-0.217275424,-0.28227433,-0.146275853,3.066993061,-0.83543311,0.054152987,-0.242781502,-0.206947446,-0.032759406,-0.046229845,-0.209711853,-0.052805608,-0.226473219,-0.209324231,-0.047543678
877,1,0,-0.182378065,-0.217275424,-0.264515686,-0.146275853,0.197911952,-2.446622548,0.431664481,-0.242781502,-0.206947446,1.681310528,0.443625868,-0.204749732,-0.052805608,-0.832779007,-0.209324231,-0.047543678
878,1,0,-0.182378065,-0.244434516,-0.333712698,-0.146275853,-0.211331998,-0.002902097,1.233496799,1.406054653,-0.209020516,0.023211598,-0.943871799,-0.208906195,-0.052805608,-0.220232223,-0.200454376,-0.047543678
879,1,0,2.230003527,-0.217257811,-0.284232609,-0.146275853,3.768767396,-0.128105982,-0.092872294,-0.242781502,-0.206888215,-0.096750303,-0.058637019,-0.208942816,18.34445196,-0.220109507,-0.209240156,-0.047543678
965,1,0,-0.182378065,-0.209155877,-0.283293708,-0.146275853,-0.208732508,-2.124107538,0.413652837,-0.240411428,4.799813862,2.781213664,0.424958193,-0.208430124,-0.052805608,-0.639465896,-0.242996049,-0.047543678
966,1,0,-0.182378065,-0.414645585,-0.284634996,-0.146275853,-0.211402254,-0.028619052,1.159408205,0.207401847,-0.211014613,-0.039825886,-0.609105759,-0.208942816,-0.052805608,-0.220284815,-0.189755902,-0.047543678
