,z,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0,1,1,6.828584502677239,-0.2327816389773902,2.871632411188197,1.6653098765258025,-0.23268524948147018,-0.1117243932787962,-0.1440655004640489,-0.22130369786301649,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23661039267800718,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
1,1,1,6.5256361400142815,-0.23281485153464165,2.6908945913691946,3.8013328140479494,-0.23252118756948387,-0.1117243932787962,-0.1440655004640489,-0.22130369786301649,-0.2543434775048454,0.3324284732391537,-0.13445924650610472,-0.23707905136169008,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
2,1,1,5.919739414688368,-0.2328480640918931,4.697731099189979,3.8013328140479494,-0.23252118756948387,-0.11192169440114898,-0.14367058772403776,-0.22126862957796037,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23707905136169008,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
3,1,1,8.79774885998646,-0.2327816389773902,3.0662971408520088,3.8013328140479494,-0.23252118756948387,-0.1117243932787962,-0.1440655004640489,-0.22130369786301649,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23707905136169008,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
4,1,1,7.283007046671674,-0.2327816389773902,4.8297105523628945,3.8013328140479494,-0.23252118756948387,-0.1117243932787962,-0.14327567498402663,-0.22130369786301649,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23707905136169008,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
5,1,1,4.707945964036541,-0.2328480640918931,5.274804379826765,5.225348105729381,-0.2324883751870866,-0.1117243932787962,-0.14416422864905165,-0.22130369786301649,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.2372352709229177,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
6,1,1,7.283007046671674,-0.2328480640918931,2.871632411188197,2.733321345286876,-0.23245556280468932,-0.1117243932787962,-0.14416422864905165,-0.22130369786301649,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23754771004537295,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
7,1,1,7.283007046671674,-0.2328480640918931,3.2134515365238516,1.3093060536054448,-0.23271806186386743,-0.1117243932787962,-0.14367058772403776,-0.22130369786301649,-0.2543434775048454,-0.15526220693945833,0.12769391836967886,-0.23770392960660058,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
8,1,1,9.70659394797533,-0.2328480640918931,5.200858445070309,3.8013328140479494,-0.23252118756948387,-0.1117243932787962,-0.14416422864905165,-0.22130369786301649,-0.2543434775048454,0.06752088853411468,-0.13445924650610472,-0.23770392960660058,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
9,0,1,6.374161958682803,-0.2328480640918931,3.808536197509832,3.8013328140479494,-0.23252118756948387,-0.1117243932787962,-0.14376931590904055,-0.22112835643773582,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23770392960660058,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
10,0,1,8.64627467865498,-0.2328480640918931,3.1863635550538034,3.8013328140479494,-0.23252118756948387,-0.1117243932787962,-0.14327567498402663,-0.22112835643773582,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23770392960660058,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
11,1,1,3.193204150721756,-0.2327816389773902,3.808990027565875,3.8013328140479494,-0.23252118756948387,-0.11152709215644341,-0.14367058772403776,-0.22119849300784808,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23770392960660058,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
12,1,1,8.64627467865498,-0.2327816389773902,6.326498805948699,-0.11470923807598656,-0.23261962471667566,-0.11152709215644341,-0.14416422864905165,-0.22126862957796037,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23770392960660058,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
13,1,1,8.040377953329067,-0.2328480640918931,4.2008439165802365,3.8013328140479494,-0.23252118756948387,-0.1117243932787962,-0.14416422864905165,-0.22130369786301649,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23770392960660058,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
14,1,1,7.888903771997588,-0.2328480640918931,2.4758642379404665,3.089325168207234,-0.2323899380398948,-0.1117243932787962,-0.1440655004640489,-0.22130369786301649,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23770392960660058,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
15,1,1,7.58595540933463,-0.2328480640918931,2.6677776228895196,2.733321345286876,-0.23245556280468932,-0.1117243932787962,-0.14386804409404333,-0.22130369786301649,-0.2543434775048454,-0.15526220693945833,-0.13445924650610472,-0.23770392960660058,-0.06618589156021389,-0.22339577031065846,-0.2180242522870684,-0.06751257388854277
